,INS_INF,INFORMANTE,RESPONSAVEL_BP,COLETOR,NM_INFORMANTE,INSUMO,NM_INSUMO,CARACT_INSUMO,MARCA,PAIS,REGIAO,UF,MUNICIPIO,COTACAO,SAZONALIDADE,TIPO_ESTABELECIMENTO,TP_PRECO,PERIODICIDADE,JOB_UTILIZADO,ITEM_UTILIZADO,DATA_PRECO,PRECO,MEDIANA_PRECO,MEDIA_MOVEL,DESVIO_PADRAO,limite_inferior_anterior,limite_superior_anterior,dentro_limites
84,1421737,84908,ANMAT,ANMAT,CENCOSUD BRASIL COMERCIAL S.A.,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,110911001,2022-04-09T00:00:00.000,14.9,14.45,14.160000000000002,2.0069720144203966,9.82,19.86,true
85,749565,43693,JOLIV,RBSIL,MERCEARIA CHAMA LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,110911001,2022-04-09T00:00:00.000,10.9,14.45,14.160000000000002,2.0069720144203966,9.82,19.86,true
86,1346191,79652,UBIGO,UBIGO,IRENICE DA COSTA LIMA PADARIA,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M9,IPC,110911002,2022-04-09T00:00:00.000,11.99,14.45,14.160000000000002,2.0069720144203966,9.82,19.86,true
87,1345695,79596,UBIGO,UBIGO,WF MERCADINHO LTDA,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,110911001,2022-04-09T00:00:00.000,6.99,14.45,14.160000000000002,2.0069720144203966,9.82,19.86,false
88,945177,55158,NIBAT,NIBAT,PADARIA GAUDÊNCIO LTDA,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M0,IPC,110911002,2022-04-10T00:00:00.000,17.9,16.9,14.478333333333333,2.1826444205748823,9.14,19.18,true
89,1327195,78043,ISAGA,ALCOF,SUPERMERCADOS CASAS  GUANABARA,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,ALIVAR,200522,2022-04-10T00:00:00.000,12.5,16.9,14.478333333333333,2.1826444205748823,9.14,19.18,true
90,646779,39182,VEGOP,VEGOP,Companhia Brasileira de Distribuição,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2022-04-10T00:00:00.000,16.9,16.9,14.478333333333333,2.1826444205748823,9.14,19.18,true
91,712420,43108,SYCAR,INFER,BAKERY CONFEITARIA E PIZZARIA AROUQUENSE LTDA,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M05,IPC,110911002,2022-04-10T00:00:00.000,15,16.9,14.478333333333333,2.1826444205748823,9.14,19.18,true
92,670048,1203,MILIN,MILIN,PANIFICADORA ESTRELA DE SANTA CECÍLIA LTDA.,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M0,IPC,110911002,2022-04-10T00:00:00.000,18.5,16.9,14.478333333333333,2.1826444205748823,9.14,19.18,true
93,922547,53932,SIDOM,SIDOM,Nova Perola Pães e Doces Ltda Epp.,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M0,IPC,110911002,2022-04-10T00:00:00.000,19.4,16.9,14.478333333333333,2.1826444205748823,9.14,19.18,false
94,662580,39106,JOELI,MARFE,BOMPRECO BAHIA SUPERMERCADOS LTDA,19472,PÃO FRANCES,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,110911001,2022-04-10T00:00:00.000,16.99,16.9,14.478333333333333,2.1826444205748823,9.14,19.18,true
95,1541352,90944,STGAL,STGAL,COMERCIAL DE ALIMENTOS IRMAOS CHINEN LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2022-04-10T00:00:00.000,12.9,16.9,14.478333333333333,2.1826444205748823,9.14,19.18,true
96,1512047,88950,ANMEL,LAFER,COMERCIAL DE ALIMENTOS SUPERBOM,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2022-04-10T00:00:00.000,13.98,16.9,14.478333333333333,2.1826444205748823,9.14,19.18,true
97,1436188,85608,VEGOP,VEGOP,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2022-04-10T00:00:00.000,16.9,16.9,14.478333333333333,2.1826444205748823,9.14,19.18,true
98,554872,20549,NIBAT,NIBAT,DMA DISTRIBUIDORA S/A,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2022-04-10T00:00:00.000,12.8,16.9,14.478333333333333,2.1826444205748823,9.14,19.18,true
99,670047,30184,STGAL,STGAL,A LAREIRA PÃES E DOCES LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M0,IPC,110911002,2022-04-10T00:00:00.000,19.9,16.9,14.478333333333333,2.1826444205748823,9.14,19.18,false
100,664097,40270,EZITO,EZITO,MERCANTIL RODRIGUES LTDA,19472,PÃO FRANCES,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2022-04-10T00:00:00.000,7.95,16.9,14.478333333333333,2.1826444205748823,9.14,19.18,false
101,1203763,71359,MADUA,MAOLI,Supermercado Gecepel LTDA,19472,PÃO FRANCES,,,BR,S,RS,PAE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2022-04-10T00:00:00.000,12.99,16.9,14.478333333333333,2.1826444205748823,9.14,19.18,true
102,660073,3127,ISAGA,ALCOF,CONFEITARIA E PANIFICAÇÃO SABOR DO GRÃO,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M10,IPC,110911002,2022-04-10T00:00:00.000,17.9,16.9,14.478333333333333,2.1826444205748823,9.14,19.18,true
103,1200047,70492,SIDOM,SIDOM,COMPANHIA BRASILEIRA DE DISTRIBUICAO,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2022-04-10T00:00:00.000,17.9,16.9,14.478333333333333,2.1826444205748823,9.14,19.18,true
104,1436608,44994,NIBAT,NIBAT,ALIANÇA DE ATACADOS E SUPERMERCADOS,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2022-04-10T00:00:00.000,16.99,16.9,14.478333333333333,2.1826444205748823,9.14,19.18,true
105,675979,229,ANAPE,CGOLI,SUPERMERCADOS CARREFOUR,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,TCERJ_GA,285016,2022-04-11T00:00:00.000,12.99,14.09,15.146666666666667,1.808351920027367,9.02,19.93,true
106,1460481,83012,ANAPE,CGOLI,TORRE E CIA SUPERMERCADOS S/A,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,"FRIGORÍFICOS,AÇOUGUES,PEIXARIAS E CASAS DE FRANGOS",VV,M1,TCERJ_CUB,295233,2022-04-11T00:00:00.000,15.98,14.09,15.146666666666667,1.808351920027367,9.02,19.93,true
107,694319,31020,SYCAR,CGOLI,SUPERMERCADOS GUANABARA LTDA.,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,TCERJ_GA,285016,2022-04-11T00:00:00.000,13.99,14.09,15.146666666666667,1.808351920027367,9.02,19.93,true
108,813764,46198,URALA,URALA,J. R. Panificação Ltda-ME,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M1,IPC,110911002,2022-04-11T00:00:00.000,11.5,14.09,15.146666666666667,1.808351920027367,9.02,19.93,true
109,707929,14928,GISOU,MCBAR,CARREFOUR COMÉRCIO E INDÚSTRIA LTDA.,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,110911001,2022-04-11T00:00:00.000,15.99,14.09,15.146666666666667,1.808351920027367,9.02,19.93,true
110,1199786,70472,SARAH,SARAH,CARREFOUR COMERCIO E INDUSTRIA LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,110911001,2022-04-11T00:00:00.000,16.99,14.09,15.146666666666667,1.808351920027367,9.02,19.93,true
111,1182665,70467,SARAH,SARAH,PASSAROS E FLORES PAES E DOCES LTDA - EPP,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M1,IPC,110911002,2022-04-11T00:00:00.000,19.9,14.09,15.146666666666667,1.808351920027367,9.02,19.93,true
112,1352191,79913,URALA,URALA,CARREFOUR COMERCIO E INDUSTRIA LTDA,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,110911001,2022-04-11T00:00:00.000,14.19,14.09,15.146666666666667,1.808351920027367,9.02,19.93,true
113,1460473,29916,ANAPE,CGOLI,SUPERMERCADOS INTERCONTINENTAL LTDA.,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,110911001,2022-04-11T00:00:00.000,14.9,14.09,15.146666666666667,1.808351920027367,9.02,19.93,true
114,671236,38188,KEFER,CRURA,PADARIA VILA CONSTÄNCIA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M1,IPC,110911002,2022-04-11T00:00:00.000,13,14.09,15.146666666666667,1.808351920027367,9.02,19.93,true
115,643908,16367,ALPRO,CLAZI,DMA DISTRIBUIDORA S/A,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,110911001,2022-04-11T00:00:00.000,6.8,14.09,15.146666666666667,1.808351920027367,9.02,19.93,false
116,1240393,72894,TEBAR,TEBAR,H&J COMERCIO DE ALIMENTOS LTDA - ME,19472,PÃO FRANCES,,,BR,NE,BA,SDR,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M1,IPC,110911002,2022-04-11T00:00:00.000,11,14.09,15.146666666666667,1.808351920027367,9.02,19.93,true
117,1519420,85650,ANMEL,MAANN,[SUPER PÃO DOURADO] - TITO PADARIA E SUPERCADO LTDA,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911002,2022-04-12T00:00:00.000,17.99,14.49,15.159999999999998,1.6551344356275106,10.63,19.67,true
118,1151554,68850,CINSI,CAVEI,Comercial Zaffari Ltda,19472,PÃO FRANCES,,,BR,S,RS,PAE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,110911002,2022-04-12T00:00:00.000,10.99,14.49,15.159999999999998,1.6551344356275106,10.63,19.67,true
119,1495961,87572,ELDRA,ELDRA,PAES E DOCES SABOR DE MEL LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"BARES,RESTAURANTES E LANCHONETES",VV,M2,IPC,110911001,2022-04-12T00:00:00.000,18.5,14.49,15.159999999999998,1.6551344356275106,10.63,19.67,true
120,1538462,90891,BETRE,BETRE,SUPERMERCADO PRAZERES LTDA,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911002,2022-04-12T00:00:00.000,13.99,14.49,15.159999999999998,1.6551344356275106,10.63,19.67,true
121,670726,40854,ELFER,ELFER,SUPERMERCADOS BH COMERCIO DE ALIMENTOS LTDA,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911001,2022-04-12T00:00:00.000,10.98,14.49,15.159999999999998,1.6551344356275106,10.63,19.67,true
122,704571,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,TCERJ_GA,285016,2022-04-12T00:00:00.000,12.9,14.49,15.159999999999998,1.6551344356275106,10.63,19.67,true
123,1519404,85794,GISOU,MAANN,COMÉRCIO DE ALIMENTOS HTP LTDA,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911001,2022-04-12T00:00:00.000,14.99,14.49,15.159999999999998,1.6551344356275106,10.63,19.67,true
124,1240088,72859,ELDRA,ELDRA,CARREFOUR COMERCIO E INDUSTRIA LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911001,2022-04-12T00:00:00.000,13,14.49,15.159999999999998,1.6551344356275106,10.63,19.67,true
125,1519410,85795,ANMEL,MAANN,[SUPERMERCADO GUARAPARI] - COMÉRCIO DE ALIMENTOS SUPER COMPR,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911002,2022-04-12T00:00:00.000,9.99,14.49,15.159999999999998,1.6551344356275106,10.63,19.67,false
126,1438385,85657,GISOU,PALOP,BIG TRANS COMERCIAL DE ALIMENTOS LTDA,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911001,2022-04-12T00:00:00.000,15.99,14.49,15.159999999999998,1.6551344356275106,10.63,19.67,true
127,1437232,85647,ELFER,ELFER,MULTI FORMATO DISTRIBUIDORA SOCIEDADE ANONIMA,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911001,2022-04-12T00:00:00.000,21.98,14.49,15.159999999999998,1.6551344356275106,10.63,19.67,false
128,1313857,77138,NEUSS,JUMEL,MANOEL ARGOLO BOMFIM - ME,19472,PÃO FRANCES,,,BR,NE,BA,SDR,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M2,IPC,110911002,2022-04-12T00:00:00.000,9.99,14.49,15.159999999999998,1.6551344356275106,10.63,19.67,false
129,670153,37303,KEFER,ETEGO,AROUQUENSE PÃES E DOCES LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M2,IPC,110911002,2022-04-12T00:00:00.000,17,14.49,15.159999999999998,1.6551344356275106,10.63,19.67,true
130,344531,18997,BETRE,BETRE,MANUEL S ALMEIDA,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M2,IPC,110911002,2022-04-12T00:00:00.000,17.98,14.49,15.159999999999998,1.6551344356275106,10.63,19.67,true
131,1544524,91076,REFEL,MAMAR,CEMA CENTRAL MINEIRA ATACADISTA LTDA,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,110911002,2022-04-13T00:00:00.000,11.99,15.045,14.541666666666666,1.5530196392834181,11.02,19.3,true
132,373273,18760,MJSIL,MJSIL,CARREFOUR COMERCIO E INDUSTRIA LTDA,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,110911001,2022-04-13T00:00:00.000,14.19,15.045,14.541666666666666,1.5530196392834181,11.02,19.3,true
133,643906,15365,MADUA,VLBAN,CARREFOUR COMÉRCIO E INDÚSTRIA LTDA.,19472,PÃO FRANCES,,,BR,S,RS,PAE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,110911001,2022-04-13T00:00:00.000,12.99,15.045,14.541666666666666,1.5530196392834181,11.02,19.3,true
134,1542200,90996,GISOU,APSOU,BRUNELA COMERCIAL DE ALIMENTOS,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,110911001,2022-04-13T00:00:00.000,15.99,15.045,14.541666666666666,1.5530196392834181,11.02,19.3,true
135,1537823,90860,JOLIM,JOLIM,SUPERMERCADO TRIALBA LTDA.,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,110911001,2022-04-13T00:00:00.000,12.99,15.045,14.541666666666666,1.5530196392834181,11.02,19.3,true
136,1580695,94637,CINSI,VLBAN,ASUN COMERCIO DE GENEROS ALIMENTICIOS LTDA,19472,PÃO FRANCES,,,BR,S,RS,PAE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,110911002,2022-04-13T00:00:00.000,9.98,15.045,14.541666666666666,1.5530196392834181,11.02,19.3,false
137,540280,34259,MTCOZ,MTCOZ,PREZUNIC SUPERMERCADOS,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,110911001,2022-04-13T00:00:00.000,15.9,15.045,14.541666666666666,1.5530196392834181,11.02,19.3,true
138,587811,33178,REFEL,MAMAR,PADARIA E CONFEITARIA DOÇURA LTDA.,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M3,IPC,110911002,2022-04-13T00:00:00.000,16.7,15.045,14.541666666666666,1.5530196392834181,11.02,19.3,true
139,1438587,85660,GISOU,EDBAT,[PÃO DE ÁÇUCAR] - COMPANHIA BRASILIERA DE DISTRIBUIÇÃO,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,110911001,2022-04-13T00:00:00.000,16.9,15.045,14.541666666666666,1.5530196392834181,11.02,19.3,true
140,672201,39303,JOLIM,JOLIM,BOM TRIGO IND. E COM. DE PANIFICADORA CONF. LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M3,IPC,110911002,2022-04-13T00:00:00.000,16.49,15.045,14.541666666666666,1.5530196392834181,11.02,19.3,true
141,664485,35434,LUBRI,LUBRI,SUPERMERCADOS GUANABARA,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,ALIVAR,200522,2022-04-14T00:00:00.000,13.99,13.99,14.508333333333333,1.081137132837458,10.66,18.42,true
142,1421985,84910,LUBRI,LUBRI,ZAMP S.A.,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,ALIVAR,200522,2022-04-14T00:00:00.000,13.99,13.99,14.508333333333333,1.081137132837458,10.66,18.42,true
143,673845,41070,MADUA,GABAR,WMS SUPERMERCADOS DO BRASIL S/A,19472,PÃO FRANCES,,,BR,S,RS,PAE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,110911001,2022-04-14T00:00:00.000,12.99,13.99,14.508333333333333,1.081137132837458,10.66,18.42,true
144,690068,41905,CLSOU,CLSOU,PADARIA BELOPÃES LTDA,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M4,IPC,110911002,2022-04-14T00:00:00.000,20.88,13.99,14.508333333333333,1.081137132837458,10.66,18.42,false
145,1157876,68933,JOLIV,SILSI,SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S.A.,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,110911001,2022-04-14T00:00:00.000,13.99,13.99,14.508333333333333,1.081137132837458,10.66,18.42,true
146,1223485,72222,JOLIV,SILSI,PADARIA E CONFEITARIA GASTRONOMIA IMPERIAL LTDA. - ME,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M4,IPC,110911002,2022-04-14T00:00:00.000,16.9,13.99,14.508333333333333,1.081137132837458,10.66,18.42,true
147,1492753,86452,EZITO,EZITO,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A,19472,PÃO FRANCES,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,IPC,110911001,2022-04-15T00:00:00.000,8.89,12.49,13.841666666666667,1.4508908183135854,11.81,17.21,false
148,1550253,91429,ANMEL,MCBAR,ATACADAO DIA A DIA LTDA,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,IPC,110911002,2022-04-15T00:00:00.000,13.99,12.49,13.841666666666667,1.4508908183135854,11.81,17.21,true
149,665177,179,ANAPE,CACAR,CARREFOUR COMÉRCIO E INDÚSTRIA S.A.,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,ALIVAR,200522,2022-04-15T00:00:00.000,11.99,12.49,13.841666666666667,1.4508908183135854,11.81,17.21,true
150,954604,56038,WERSI,WERSI,Master Ats Supermercado Ltda,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,IPC,110911001,2022-04-15T00:00:00.000,13.79,12.49,13.841666666666667,1.4508908183135854,11.81,17.21,true
151,1247139,73133,EZITO,EZITO,MAURICIO VILAS RIBEIRO FILHO - EPP,19472,PÃO FRANCES,,,BR,NE,BA,SDR,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M5,IPC,110911002,2022-04-15T00:00:00.000,14.9,12.49,13.841666666666667,1.4508908183135854,11.81,17.21,true
152,1345853,79609,UBIGO,UBIGO,ROSANE MARIA DE CARVALHO MACIEL DELICATESSEN LTDA,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M5,IPC,110911002,2022-04-15T00:00:00.000,11.99,12.49,13.841666666666667,1.4508908183135854,11.81,17.21,true
153,664484,16943,CINSI,LRCOU,CARREFOUR COMÉRCIO E INDÚSTRIA LTDA,19472,PÃO FRANCES,,,BR,S,RS,PAE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,IPC,110911001,2022-04-15T00:00:00.000,12.99,12.49,13.841666666666667,1.4508908183135854,11.81,17.21,true
154,1348938,79594,UBIGO,UBIGO,COMERCIAL DE ALIMENTOS ZONA NORTE LTDA,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,IPC,110911001,2022-04-15T00:00:00.000,7.99,12.49,13.841666666666667,1.4508908183135854,11.81,17.21,false
155,1443209,85833,SOLOU,SOLOU,SUPERVIP SUPERMERCADOS LTDA,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,110911001,2022-04-16T00:00:00.000,12.99,16.49,14.323333333333332,1.3189531833996224,10.21,17.47,true
156,1475163,44990,SOLOU,SOLOU,ORGANIZAÇÃO VERDEMAR LTDA.,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,110911001,2022-04-16T00:00:00.000,22.99,16.49,14.323333333333332,1.3189531833996224,10.21,17.47,false
157,695998,42172,GISOU,MOMAT,[BIG BOX] - BIG TRANS COMERCIAL DE ALIMENTOS LTDA.,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,IPC,110911001,2022-04-16T00:00:00.000,15.99,16.49,14.323333333333332,1.3189531833996224,10.21,17.47,true
158,1520400,41071,MADUA,CLASA,UNIDASUL DISTRIBUIDORA ALIMENTICIA S/A,19472,PÃO FRANCES,,,BR,S,RS,PAE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,110911001,2022-04-16T00:00:00.000,14.13,16.49,14.323333333333332,1.3189531833996224,10.21,17.47,true
159,1433083,85583,MFBEZ,OFSIL,GRUPO CASAS BAHIA S.A.,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,110911001,2022-04-16T00:00:00.000,17.8,16.49,14.323333333333332,1.3189531833996224,10.21,17.47,false
160,410623,15426,SOLOU,SOLOU,SUPERMERCADOS BH COMÉRCIO DE ALIMENTOS LTDA,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,110911001,2022-04-16T00:00:00.000,10.98,16.49,14.323333333333332,1.3189531833996224,10.21,17.47,true
161,387733,138,MARIS,MARIS,SUPERMERCADOS MUNDIAL,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,TCERJ_GA,285016,2022-04-16T00:00:00.000,12.9,16.49,14.323333333333332,1.3189531833996224,10.21,17.47,true
162,670145,1040,RONAN,RONAN,IND.DE PANIFICAÇÃO PREVIDÊNCIA DO ALVARENGA LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M6,IPC,110911002,2022-04-16T00:00:00.000,20.9,16.49,14.323333333333332,1.3189531833996224,10.21,17.47,false
163,1433282,85582,MFBEZ,OFSIL,GRUPO CASAS BAHIA S.A.,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,110911001,2022-04-16T00:00:00.000,17.9,16.49,14.323333333333332,1.3189531833996224,10.21,17.47,false
164,670148,1037,RONAN,RONAN,CARREFOUR COMERCIO E INDUSTRIA LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,110911001,2022-04-16T00:00:00.000,16.99,16.49,14.323333333333332,1.3189531833996224,10.21,17.47,true
165,714911,43251,SYCAR,MOCOE,PREZUNIC COMERCIAL LTDA,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,ALIVAR,200522,2022-04-17T00:00:00.000,15.99,15.99,14.99,1.4425686003329843,11.03,17.62,true
166,1120799,66972,JOELI,JUMEL,CENCOSUD BRASIL COMERCIAL LTDA,19472,PÃO FRANCES,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,110911001,2022-04-17T00:00:00.000,16.8,15.99,14.99,1.4425686003329843,11.03,17.62,true
